      0.00       0.00 	 S 	 depth
     20.00      19.8965     488.59 	 S 
     20.00      22.1525     492.24 	 S 
     20.00      16.6416     495.32 	 S 
     25.00      15.8523     576.89 	 S 
     25.00      18.3607     584.47 	 S 
     30.00      15.6509     655.60 	 S 
     35.00      15.3380     733.13 	 S 
     40.00      14.9214     808.81 	 S 
     45.00      14.4413     882.24 	 S 
     50.00      13.9243     953.16 	 S 
     55.00      13.3854    1021.44 	 S 
     60.00      12.8312    1086.98 	 S 
     65.00      12.2670    1149.73 	 S 
     70.00      11.6912    1209.63 	 S 
     75.00      11.0998    1266.62 	 S 
     80.00      10.4884    1320.60 	 S 
     85.00       9.8475    1371.45 	 S 
     90.00       9.1669    1419.00 	 S 
     95.00       8.6446    1463.26 	 S 
    100.00       8.3233    1505.57 	 Sdiff 
    105.00       8.3233    1547.18 	 Sdiff 
    110.00       8.3233    1588.80 	 Sdiff 
    115.00       8.3233    1630.41 	 Sdiff 
    120.00       8.3233    1672.03 	 Sdiff 
    125.00       8.3233    1713.65 	 Sdiff 
    130.00       8.3233    1755.26 	 Sdiff 
    135.00       8.3233    1796.88 	 Sdiff 
    140.00       8.3233    1838.50 	 Sdiff 
     80.00      80.00 	 S 	 depth
     20.00      19.8669     487.29 	 S 
     20.00      22.0763     491.28 	 S 
     20.00      16.6355     493.68 	 S 
     25.00      15.8473     575.19 	 S 
     25.00      18.3248     582.99 	 S 
     30.00      15.6475     653.89 	 S 
     35.00      15.3325     731.39 	 S 
     40.00      14.9150     807.04 	 S 
     45.00      14.4347     880.43 	 S 
     50.00      13.9177     951.33 	 S 
     55.00      13.3790    1019.57 	 S 
     60.00      12.8249    1085.08 	 S 
     65.00      12.2610    1147.80 	 S 
     70.00      11.6855    1207.67 	 S 
     75.00      11.0942    1264.63 	 S 
     80.00      10.4830    1318.58 	 S 
     85.00       9.8422    1369.41 	 S 
     90.00       9.1618    1416.94 	 S 
     95.00       8.6429    1461.17 	 S 
    100.00       8.3233    1503.47 	 Sdiff 
    105.00       8.3233    1545.08 	 Sdiff 
    110.00       8.3233    1586.70 	 Sdiff 
    115.00       8.3233    1628.32 	 Sdiff 
    120.00       8.3233    1669.93 	 Sdiff 
    125.00       8.3233    1711.55 	 Sdiff 
    130.00       8.3233    1753.17 	 Sdiff 
    135.00       8.3233    1794.78 	 Sdiff 
    140.00       8.3233    1836.40 	 Sdiff 
     90.00      90.00 	 S 	 depth
     20.00      19.8367     485.99 	 S 
     20.00      22.0027     490.31 	 S 
     20.00      16.6291     492.05 	 S 
     25.00      15.8425     573.49 	 S 
     25.00      18.2888     581.52 	 S 
     30.00      15.6441     652.17 	 S 
     35.00      15.3270     729.65 	 S 
     40.00      14.9087     805.27 	 S 
     45.00      14.4280     878.63 	 S 
     50.00      13.9110     949.49 	 S 
     55.00      13.3725    1017.70 	 S 
     60.00      12.8186    1083.19 	 S 
     65.00      12.2550    1145.88 	 S 
     70.00      11.6797    1205.72 	 S 
     75.00      11.0887    1262.64 	 S 
     80.00      10.4776    1316.57 	 S 
     85.00       9.8368    1367.37 	 S 
     90.00       9.1566    1414.87 	 S 
     95.00       8.6410    1459.09 	 S 
    100.00       8.3233    1501.37 	 Sdiff 
    105.00       8.3233    1542.99 	 Sdiff 
    110.00       8.3233    1584.61 	 Sdiff 
    115.00       8.3233    1626.22 	 Sdiff 
    120.00       8.3233    1667.84 	 Sdiff 
    125.00       8.3233    1709.45 	 Sdiff 
    130.00       8.3233    1751.07 	 Sdiff 
    135.00       8.3233    1792.69 	 Sdiff 
    140.00       8.3233    1834.30 	 Sdiff 
    100.00     100.00 	 S 	 depth
     20.00      19.8058     484.69 	 S 
     20.00      21.9312     489.35 	 S 
     20.00      16.6225     490.42 	 S 
     25.00      15.8378     571.80 	 S 
     25.00      18.2525     580.04 	 S 
     30.00      15.6406     650.46 	 S 
     35.00      15.3215     727.92 	 S 
     40.00      14.9023     803.51 	 S 
     45.00      14.4212     876.84 	 S 
     50.00      13.9043     947.66 	 S 
     55.00      13.3660    1015.84 	 S 
     60.00      12.8124    1081.29 	 S 
     65.00      12.2489    1143.95 	 S 
     70.00      11.6739    1203.76 	 S 
     75.00      11.0830    1260.66 	 S 
     80.00      10.4722    1314.56 	 S 
     85.00       9.8315    1365.33 	 S 
     90.00       9.1515    1412.81 	 S 
     95.00       8.6392    1457.00 	 S 
    100.00       8.3233    1499.28 	 Sdiff 
    105.00       8.3233    1540.90 	 Sdiff 
    110.00       8.3233    1582.51 	 Sdiff 
    115.00       8.3233    1624.13 	 Sdiff 
    120.00       8.3233    1665.75 	 Sdiff 
    125.00       8.3233    1707.36 	 Sdiff 
    130.00       8.3233    1748.98 	 Sdiff 
    135.00       8.3233    1790.59 	 Sdiff 
    140.00       8.3233    1832.21 	 Sdiff 
    110.00     110.00 	 S 	 depth
     20.00      19.7742     483.40 	 S 
     20.00      21.8607     488.38 	 S 
     20.00      16.6157     488.80 	 S 
     25.00      15.8333     570.11 	 S 
     25.00      18.2161     578.57 	 S 
     30.00      15.6369     648.76 	 S 
     35.00      15.3159     726.19 	 S 
     40.00      14.8958     801.75 	 S 
     45.00      14.4145     875.05 	 S 
     50.00      13.8975     945.84 	 S 
     55.00      13.3595    1013.98 	 S 
     60.00      12.8060    1079.40 	 S 
     65.00      12.2429    1142.03 	 S 
     70.00      11.6681    1201.81 	 S 
     75.00      11.0774    1258.68 	 S 
     80.00      10.4668    1312.55 	 S 
     85.00       9.8261    1363.30 	 S 
     90.00       9.1463    1410.75 	 S 
     95.00       8.6374    1454.92 	 S 
    100.00       8.3233    1497.19 	 Sdiff 
    105.00       8.3233    1538.81 	 Sdiff 
    110.00       8.3233    1580.42 	 Sdiff 
    115.00       8.3233    1622.04 	 Sdiff 
    120.00       8.3233    1663.65 	 Sdiff 
    125.00       8.3233    1705.27 	 Sdiff 
    130.00       8.3233    1746.89 	 Sdiff 
    135.00       8.3233    1788.50 	 Sdiff 
    140.00       8.3233    1830.12 	 Sdiff 
    120.00     120.00 	 S 	 depth
     20.00      19.7420     482.11 	 S 
     20.00      16.6085     487.18 	 S 
     20.00      21.7912     487.40 	 S 
     25.00      15.8288     568.42 	 S 
     25.00      18.1796     577.10 	 S 
     30.00      15.6331     647.06 	 S 
     35.00      15.3103     724.47 	 S 
     40.00      14.8893     800.00 	 S 
     45.00      14.4077     873.26 	 S 
     50.00      13.8907     944.02 	 S 
     55.00      13.3529    1012.13 	 S 
     60.00      12.7997    1077.51 	 S 
     65.00      12.2368    1140.11 	 S 
     70.00      11.6622    1199.86 	 S 
     75.00      11.0718    1256.70 	 S 
     80.00      10.4613    1310.54 	 S 
     85.00       9.8207    1361.26 	 S 
     90.00       9.1411    1408.69 	 S 
     95.00       8.6355    1452.85 	 S 
    100.00       8.3233    1495.10 	 Sdiff 
    105.00       8.3233    1536.72 	 Sdiff 
    110.00       8.3233    1578.33 	 Sdiff 
    115.00       8.3233    1619.95 	 Sdiff 
    120.00       8.3233    1661.57 	 Sdiff 
    125.00       8.3233    1703.18 	 Sdiff 
    130.00       8.3233    1744.80 	 Sdiff 
    135.00       8.3233    1786.42 	 Sdiff 
    140.00       8.3233    1828.03 	 Sdiff 
    130.00     130.00 	 S 	 depth
     20.00      19.7093     480.82 	 S 
     20.00      16.6011     485.56 	 S 
     20.00      21.7226     486.43 	 S 
     25.00      15.8245     566.74 	 S 
     25.00      18.1429     575.63 	 S 
     30.00      15.6291     645.36 	 S 
     35.00      15.3046     722.74 	 S 
     40.00      14.8828     798.24 	 S 
     45.00      14.4009     871.47 	 S 
     50.00      13.8839     942.19 	 S 
     55.00      13.3463    1010.27 	 S 
     60.00      12.7933    1075.63 	 S 
     65.00      12.2307    1138.19 	 S 
     70.00      11.6563    1197.91 	 S 
     75.00      11.0661    1254.72 	 S 
     80.00      10.4558    1308.54 	 S 
     85.00       9.8153    1359.23 	 S 
     90.00       9.1360    1406.63 	 S 
     95.00       8.6336    1450.77 	 S 
    100.00       8.3233    1493.01 	 Sdiff 
    105.00       8.3233    1534.63 	 Sdiff 
    110.00       8.3233    1576.25 	 Sdiff 
    115.00       8.3233    1617.86 	 Sdiff 
    120.00       8.3233    1659.48 	 Sdiff 
    125.00       8.3233    1701.10 	 Sdiff 
    130.00       8.3233    1742.71 	 Sdiff 
    135.00       8.3233    1784.33 	 Sdiff 
    140.00       8.3233    1825.95 	 Sdiff 
    140.00     140.00 	 S 	 depth
     20.00      19.6760     479.53 	 S 
     20.00      16.5934     483.94 	 S 
     20.00      21.6550     485.45 	 S 
     25.00      15.8203     565.06 	 S 
     25.00      18.1060     574.16 	 S 
     30.00      15.6250     643.67 	 S 
     35.00      15.2989     721.02 	 S 
     40.00      14.8762     796.49 	 S 
     45.00      14.3940     869.69 	 S 
     50.00      13.8771     940.38 	 S 
     55.00      13.3397    1008.42 	 S 
     60.00      12.7870    1073.74 	 S 
     65.00      12.2246    1136.27 	 S 
     70.00      11.6504    1195.97 	 S 
     75.00      11.0604    1252.75 	 S 
     80.00      10.4503    1306.54 	 S 
     85.00       9.8098    1357.20 	 S 
     90.00       9.1308    1404.57 	 S 
     95.00       8.6316    1448.70 	 S 
    100.00       8.3233    1490.93 	 Sdiff 
    105.00       8.3233    1532.55 	 Sdiff 
    110.00       8.3233    1574.16 	 Sdiff 
    115.00       8.3233    1615.78 	 Sdiff 
    120.00       8.3233    1657.40 	 Sdiff 
    125.00       8.3233    1699.01 	 Sdiff 
    130.00       8.3233    1740.63 	 Sdiff 
    135.00       8.3233    1782.24 	 Sdiff 
    140.00       8.3233    1823.86 	 Sdiff 
    150.00     150.00 	 S 	 depth
     20.00      19.6423     478.24 	 S 
     20.00      16.5855     482.33 	 S 
     20.00      21.5882     484.46 	 S 
     25.00      15.8162     563.39 	 S 
     25.00      18.0690     572.69 	 S 
     30.00      15.6207     641.98 	 S 
     35.00      15.2931     719.31 	 S 
     40.00      14.8696     794.75 	 S 
     45.00      14.3872     867.91 	 S 
     50.00      13.8702     938.56 	 S 
     55.00      13.3331    1006.57 	 S 
     60.00      12.7806    1071.86 	 S 
     65.00      12.2184    1134.36 	 S 
     70.00      11.6445    1194.02 	 S 
     75.00      11.0547    1250.78 	 S 
     80.00      10.4448    1304.54 	 S 
     85.00       9.8044    1355.17 	 S 
     90.00       9.1256    1402.52 	 S 
     95.00       8.6297    1446.62 	 S 
    100.00       8.3233    1488.85 	 Sdiff 
    105.00       8.3233    1530.46 	 Sdiff 
    110.00       8.3233    1572.08 	 Sdiff 
    115.00       8.3233    1613.70 	 Sdiff 
    120.00       8.3233    1655.31 	 Sdiff 
    125.00       8.3233    1696.93 	 Sdiff 
    130.00       8.3233    1738.54 	 Sdiff 
    135.00       8.3233    1780.16 	 Sdiff 
    140.00       8.3233    1821.78 	 Sdiff 
    160.00     160.00 	 S 	 depth
     20.00      19.6081     476.96 	 S 
     20.00      16.5772     480.72 	 S 
     20.00      21.5222     483.48 	 S 
     25.00      15.8121     561.71 	 S 
     25.00      18.0320     571.22 	 S 
     30.00      15.6163     640.29 	 S 
     35.00      15.2873     717.59 	 S 
     40.00      14.8630     793.00 	 S 
     45.00      14.3802     866.13 	 S 
     50.00      13.8633     936.75 	 S 
     55.00      13.3264    1004.72 	 S 
     60.00      12.7741    1069.98 	 S 
     65.00      12.2123    1132.45 	 S 
     70.00      11.6386    1192.08 	 S 
     75.00      11.0490    1248.81 	 S 
     80.00      10.4392    1302.54 	 S 
     85.00       9.7989    1353.15 	 S 
     90.00       9.1203    1400.46 	 S 
     95.00       8.6277    1444.55 	 S 
    100.00       8.3233    1486.76 	 Sdiff 
    105.00       8.3233    1528.38 	 Sdiff 
    110.00       8.3233    1570.00 	 Sdiff 
    115.00       8.3233    1611.61 	 Sdiff 
    120.00       8.3233    1653.23 	 Sdiff 
    125.00       8.3233    1694.85 	 Sdiff 
    130.00       8.3233    1736.46 	 Sdiff 
    135.00       8.3233    1778.08 	 Sdiff 
    140.00       8.3233    1819.70 	 Sdiff 
    170.00     170.00 	 S 	 depth
     20.00      19.5734     475.67 	 S 
     20.00      16.5686     479.12 	 S 
     20.00      21.4570     482.48 	 S 
     25.00      15.8082     560.04 	 S 
     25.00      17.9947     569.75 	 S 
     30.00      15.6118     638.60 	 S 
     35.00      15.2815     715.88 	 S 
     40.00      14.8563     791.26 	 S 
     45.00      14.3733     864.35 	 S 
     50.00      13.8564     934.94 	 S 
     55.00      13.3197    1002.88 	 S 
     60.00      12.7677    1068.10 	 S 
     65.00      12.2061    1130.54 	 S 
     70.00      11.6326    1190.14 	 S 
     75.00      11.0432    1246.84 	 S 
     80.00      10.4337    1300.54 	 S 
     85.00       9.7934    1351.12 	 S 
     90.00       9.1151    1398.41 	 S 
     95.00       8.6256    1442.48 	 S 
    100.00       8.3233    1484.68 	 Sdiff 
    105.00       8.3233    1526.30 	 Sdiff 
